gs_school_name,gs_school_address,gs_school_link,rating
Morris Knolls High School,"50 Knoll Drive, Rockaway, NJ, 07866",https://www.greatschools.org/new-jersey/rockaway/1246-Morris-Knolls-High-School/,6.0
Sussex Avenue Elementary School,"125 Sussex Avenue, Morristown, NJ, 07960",https://www.greatschools.org/new-jersey/morristown/1255-Sussex-Avenue-Elementary-School/,6.0
Mount Arlington Public Elementary School,"235 HOWARD BOULEVARD, Mount Arlington, NJ, 07856",https://www.greatschools.org/new-jersey/mount-arlington/1259-Mount-Arlington-Public-Elementary-School/,6.0
Mt Olive High School,"18 COREY ROAD, Mount Olive, NJ, 07836",https://www.greatschools.org/new-jersey/mount-olive-township/1272-Mt--Olive-High-School/,6.0
Chester M Stephens School,"99 SUNSET DRIVE, Mount Olive, NJ, 07828",https://www.greatschools.org/new-jersey/mount-olive-township/1273-Chester-M-Stephens-School/,6.0
Mountain View Elementary School,"118 CLOVER HILL DRIVE, Mount Olive, NJ, 07836",https://www.greatschools.org/new-jersey/mount-olive-township/1274-Mountain-View-Elementary-School/,6.0
Mullica Twp Primary School,"500 ELWOOD ROAD, Mullica, NJ, 08217",https://www.greatschools.org/new-jersey/hammonton/1282-Mullica-Twp-Primary-School/,6.0
Netcong Elementary School,"26 College Road, Netcong, NJ, 07857",https://www.greatschools.org/new-jersey/netcong/1294-Netcong-Elementary-School/,6.0
New Milford High School,"330 River Road, New Milford, NJ, 07646",https://www.greatschools.org/new-jersey/new-milford/1306-New-Milford-High-School/,6.0
Lafayette Street Elementary School,"205 Lafayette Street, Newark, NJ, 07105",https://www.greatschools.org/new-jersey/newark/1357-Lafayette-Street-Elementary-School/,6.0
Oliver Street Elementary School,"86 Oliver Street, Newark, NJ, 07105",https://www.greatschools.org/new-jersey/newark/1370-Oliver-Street-Elementary-School/,6.0
Ridge Street Elementary School,"735 Ridge Street, Newark, NJ, 07104",https://www.greatschools.org/new-jersey/newark/1373-Ridge-Street-Elementary-School/,6.0
Wilson Avenue Elementary School,"19 WILSON AVE, Newark, NJ, 07108",https://www.greatschools.org/new-jersey/newark/1381-Wilson-Avenue-Elementary-School/,6.0
Jefferson Elementary School,"100 Prospect Avenue, North Arlington, NJ, 07031",https://www.greatschools.org/new-jersey/north-arlington/1393-Jefferson-Elementary-School/,6.0
Lincoln No. 5 Elementary School,"1206 63rd Street, North Bergen, NJ, 07047",https://www.greatschools.org/new-jersey/north-bergen/1401-Lincoln-No.-5-Elementary-School/,6.0
High Mountain Middle School,"515 High Mountain Road, North Haledon, NJ, 07508",https://www.greatschools.org/new-jersey/north-haledon/1412-High-Mountain-Middle-School/,6.0
North Hunterdon Reg High School,"1445 State Route 31, Clinton Township, NJ, 08801",https://www.greatschools.org/new-jersey/clinton-township/1419-North-Hunterdon-Reg-High-School/,6.0
N Burl Co Reg High School,"160 MANSFIELD ROAD EAST, Mansfield, NJ, 08022",https://www.greatschools.org/new-jersey/mansfield/1427-N-Burl-Co-Reg-High-School/,6.0
John H Walker Middle School,"325 Franklin Avenue, Nutley, NJ, 07110",https://www.greatschools.org/new-jersey/nutley/1438-John-H-Walker-Middle-School/,6.0
Demarest Elementary School,"465 Broughton Avenue, Bloomfield, NJ, 07003",https://www.greatschools.org/new-jersey/bloomfield/144-Demarest-Elementary-School/,6.0
Heights Elementary School,"114 Seminole Avenue, Oakland, NJ, 07436",https://www.greatschools.org/new-jersey/oakland/1445-Heights-Elementary-School/,6.0
Ocean City Intermediate School,"1901 Bay Avenue, Ocean City, NJ, 08226",https://www.greatschools.org/new-jersey/ocean-city/1451-Ocean-City-Intermediate-School/,6.0
Wayside Elementary School,"733 BOWNE ROAD, Ocean Township, NJ, 07712",https://www.greatschools.org/new-jersey/ocean-township/1463-Wayside-Elementary-School/,6.0
Maple Place Elementary School,"MAPLE PLACE, Oceanport, NJ, 07757",https://www.greatschools.org/new-jersey/oceanport/1466-Maple-Place-Elementary-School/,6.0
Ogdensburg Elementary School,"100 Main Street, Ogdensburg, NJ, 07439",https://www.greatschools.org/new-jersey/ogdensburg/1468-Ogdensburg-Elementary-School/,6.0
Orange Preparatory Academy,"400 CENTRAL AVE, City of Orange, NJ, 07050",https://www.greatschools.org/new-jersey/city-of-orange/1483-Orange-Middle-School/,6.0
West Brook Middle School,"560 Roosevelt Boulevard, Paramus, NJ, 07652",https://www.greatschools.org/new-jersey/paramus/1492-West-Brook-Middle-School/,6.0
Parsippany High School,"309 Baldwin Rd, Parsippany-Troy Hills, NJ, 07054",https://www.greatschools.org/new-jersey/parsippany_troy-hills/1502-Parsippany-High-School/,6.0
Parsippany Hills High School,"20 Rita Drive, Morris Plains, NJ, 07950",https://www.greatschools.org/new-jersey/morris-plains/1503-Parsippany-Hills-High-School/,6.0
Brooklawn Middle School,"250 Beachwood Road, Parsippany-Troy Hills, NJ, 07054",https://www.greatschools.org/new-jersey/parsippany_troy-hills/1504-Brooklawn-Middle-School/,6.0
Intervale Elementary School,"60 Pitt Road, Boonton, NJ, 07005",https://www.greatschools.org/new-jersey/boonton/1507-Intervale-Elementary-School/,6.0
Rockaway Meadow Elementary School,"160 EDWARDS ROAD, Parsippany-Troy Hills, NJ, 07054",https://www.greatschools.org/new-jersey/parsippany_troy-hills/1512-Rockaway-Meadow-Elementary-School/,6.0
Bogota Jr Sr High School,"2 Henry C Luthin Place, Bogota, NJ, 07603",https://www.greatschools.org/new-jersey/bogota/153-Bogota-Jr---Sr--High-School/,6.0
Lillian M. Steen Elementary School,"134 West Main Street, Bogota, NJ, 07603",https://www.greatschools.org/new-jersey/bogota/155-Lillian-M.-Steen-Elementary-School/,6.0
Norman S. Weir Elementary School,"152 College Boulevard, Paterson, NJ, 07505",https://www.greatschools.org/new-jersey/paterson/1567-Norman-S.-Weir-Elementary-School/,6.0
School 1,"1 East 32nd Street, Paterson, NJ, 07514",https://www.greatschools.org/new-jersey/paterson/1570-Number-1-Elementary-School/,6.0
Conackamack Middle School,"5205 Witherspoon Street, Piscataway, NJ, 08854",https://www.greatschools.org/new-jersey/piscataway/1629-Conackamack-Middle-School/,6.0
Mac Farland Intermediate School,"87 Crosswicks Street, Bordentown, NJ, 08505",https://www.greatschools.org/new-jersey/bordentown/163-Mac-Farland-Intermediate-School/,6.0
Theodore Schor Middle School,"243 North Randolphville Road, Piscataway, NJ, 08854",https://www.greatschools.org/new-jersey/piscataway/1631-Theodore-Schor-Middle-School/,6.0
Arbor Elementary School,"1717 Lester Place, Piscataway, NJ, 08854",https://www.greatschools.org/new-jersey/piscataway/1632-Arbor-Elementary-School/,6.0
Elwood Kindle Elementary School,"211 Washington Avenue, Pitman, NJ, 08071",https://www.greatschools.org/new-jersey/pitman/1639-Elwood-Kindle-Elementary-School/,6.0
Peter Muschal School,"323 Ward Avenue, Bordentown, NJ, 08505",https://www.greatschools.org/new-jersey/bordentown/164-Peter-Muschal-School/,6.0
Olivet School,"235 SHEEP PEN ROAD, Pittsgrove, NJ, 08318",https://www.greatschools.org/new-jersey/elmer/1644-Olivet-School/,6.0
Frederic W. Cook Elementary School,"739 Leland Avenue, Plainfield, NJ, 07062",https://www.greatschools.org/new-jersey/plainfield/1652-Frederic-W.-Cook-Elementary-School/,6.0
New Egypt Elementary School,"44 N MAIN ST, Plumsted, NJ, 08533",https://www.greatschools.org/new-jersey/plumsted-township/1666-New-Egypt-Elementary-School/,6.0
Memorial Middle School,"Laura Herbert Drive, Point Pleasant, NJ, 08742",https://www.greatschools.org/new-jersey/point-pleasant/1670-Memorial-Middle-School/,6.0
Nellie F Bennett Elementary School,"Riviera Parkway, Point Pleasant, NJ, 08742",https://www.greatschools.org/new-jersey/point-pleasant/1671-Nellie-F-Bennett-Elementary-School/,6.0
Lakeside Middle School,"316 Lakeside Avenue, Pompton Lakes, NJ, 07442",https://www.greatschools.org/new-jersey/pompton-lakes/1676-Lakeside-Middle-School/,6.0
Bradley Beach Elementary School,"515 Brinley Avenue, Bradley Beach, NJ, 07720",https://www.greatschools.org/new-jersey/bradley-beach/168-Bradley-Beach-Elementary-School/,6.0
Johnson Park School,"285 Rosedale Road, Princeton, NJ, 08540",https://www.greatschools.org/new-jersey/princeton/1680-Johnson-Park-School/,6.0
Princeton High School,"151 Moore Street, Princeton, NJ, 08540",https://www.greatschools.org/new-jersey/princeton/1681-Princeton-High-School/,6.0
Community Park Elementary School,"372 WITHERSPOON STREET, Princeton, NJ, 08540",https://www.greatschools.org/new-jersey/princeton/1684-Community-Park-Elementary-School/,6.0
Franklin Elementary School,"1809 Saint Georges Avenue, Rahway, NJ, 07065",https://www.greatschools.org/new-jersey/rahway/1690-Franklin-Elementary-School/,6.0
Indian Hills High School,"97 Yawpo Avenue, Oakland, NJ, 07436",https://www.greatschools.org/new-jersey/oakland/1694-Indian-Hills-High-School/,6.0
Randolph High School,"511 Millbrook Avenue, Randolph, NJ, 07869",https://www.greatschools.org/new-jersey/randolph/1703-Randolph-High-School/,6.0
Randolph Middle School,"507 Millbrook Avenue, Randolph, NJ, 07869",https://www.greatschools.org/new-jersey/randolph/1707-Randolph-Middle-School/,6.0
Shongum Elementary School,"9 Arrow Place, Randolph, NJ, 07869",https://www.greatschools.org/new-jersey/randolph/1708-Shongum-Elementary-School/,6.0
Cove Road School,"8 Cove Road, Hazlet, NJ, 07730",https://www.greatschools.org/new-jersey/hazlet/1711-Cove-Road-School/,6.0
Lillian Drive School,"28 Lillian Drive, Hazlet, NJ, 07730",https://www.greatschools.org/new-jersey/hazlet/1712-Lillian-Drive-School/,6.0
Readington Middle School,"48 READINGTON RD, Readington Township, NJ, 08889",https://www.greatschools.org/new-jersey/readington-township/1717-Readington-Middle-School/,6.0
Slocum Skewes School,"650 Prospect Avenue, Ridgefield, NJ, 07657",https://www.greatschools.org/new-jersey/ridgefield/1725-Slocum--Skewes-School/,6.0
Grant Elementary School,"104 Henry Street, Ridgefield Park, NJ, 07660",https://www.greatschools.org/new-jersey/ridgefield-park/1728-Grant-Elementary-School/,6.0
Riverdale Public Elementary School,"52 Newark Pompton Turnpike, Riverdale, NJ, 07457",https://www.greatschools.org/new-jersey/riverdale/1749-Riverdale-Public-Elementary-School/,6.0
Midland No 1,"300 Rochelle Avenue, Rochelle Park, NJ, 07662",https://www.greatschools.org/new-jersey/rochelle-park/1754-Midland--No-1/,6.0
Dennis B O Brien School,"16 Mineral Springs Drive, Dover, NJ, 07801",https://www.greatschools.org/new-jersey/dover/1760-Dennis-B--O-Brien-School/,6.0
Sherman Elementary School,"375 East Grant Avenue, Roselle Park, NJ, 07204",https://www.greatschools.org/new-jersey/roselle-park/1775-Sherman-Elementary-School/,6.0
Lake Riviera Middle School,"171 BEAVERSON BOULEVARD, Brick Township, NJ, 08723",https://www.greatschools.org/new-jersey/brick-township/178-Lake-Riviera-Middle-School/,6.0
Mary E. Volz Elementary School,"509 West 3rd Avenue, Runnemede, NJ, 08078",https://www.greatschools.org/new-jersey/runnemede/1788-Mary-E.-Volz-Elementary-School/,6.0
Union School,"359 Union Avenue, Rutherford, NJ, 07070",https://www.greatschools.org/new-jersey/rutherford/1793-Union-Elementary-School/,6.0
Sandyston-Walpack Cons. Elementary School,"100 ROUTE 560, Sandyston, NJ, 07851",https://www.greatschools.org/new-jersey/layton/1807-Sandyston-Walpack-Cons.-Elementary-School/,6.0
Arleth Elementary School,"3198 WASHINGTON ROAD, Sayreville, NJ, 08859",https://www.greatschools.org/new-jersey/sayreville/1811-Arleth-Elementary-School/,6.0
Harry S. Truman Elementary School,"ONE TAFT PLACE, Sayreville, NJ, 08859",https://www.greatschools.org/new-jersey/sayreville/1813-Harry-S.-Truman-Elementary-School/,6.0
School #1 Elementary School,"563 Willow Avenue, Scotch Plains, NJ, 07076",https://www.greatschools.org/new-jersey/scotch-plains/1818-School-1-Elementary-School/,6.0
Shore Regional High School,"132 MONMOUTH PARK HIGHWAY 36, West Long Branch, NJ, 07764",https://www.greatschools.org/new-jersey/west-long-branch/1834-Shore-Reg-High-School/,6.0
South Brunswick High School,"750 RIDGE ROAD, South Brunswick Township, NJ, 08852",https://www.greatschools.org/new-jersey/south-brunswick-township/1851-South-Brunswick-High-School/,6.0
Memorial Elementary School,"Dyer Avenue, South Hackensack, NJ, 07606",https://www.greatschools.org/new-jersey/south-hackensack/1860-Memorial-Elementary-School/,6.0
Clinton Elementary School,"27 Berkshire Road, Maplewood, NJ, 07040",https://www.greatschools.org/new-jersey/maplewood/1866-Clinton-Elementary-School/,6.0
Tuscan Elementary School,"25 Harvard Avenue, Maplewood, NJ, 07040",https://www.greatschools.org/new-jersey/maplewood/1871-Tuscan-Elementary-School/,6.0
Southampton Twp School No 3,"100 WARRIOR WAY, Southampton Township, NJ, 08088",https://www.greatschools.org/new-jersey/southampton-township/1882-Southampton-Twp-School-No-3/,6.0
Helen Morgan Elementary School,"100 Sparta Road, Sparta, NJ, 07871",https://www.greatschools.org/new-jersey/sparta-township/1891-Helen-Morgan-Elementary-School/,6.0
Florence M. Gaudineer Middle School,"75 South Springfield Avenue, Springfield, NJ, 07081",https://www.greatschools.org/new-jersey/springfield-township/1900-Florence-M.-Gaudineer-Middle-School/,6.0
Stafford Intermediate School,"1000 McKinley Avenue, Stafford Township, NJ, 08050",https://www.greatschools.org/new-jersey/stafford-township/1907-Stafford-Intermediate-School/,6.0
Stow Creek Township Elementary School,"11 Gum Tree Corner Road, Bridgeton, NJ, 08302",https://www.greatschools.org/new-jersey/bridgeton/1913-Stow-Creek-Township-Elementary-School/,6.0
Parkview Elementary School,"123 Parkview Road, Stratford, NJ, 08084",https://www.greatschools.org/new-jersey/stratford/1914-Parkview-Elementary-School/,6.0
Bridgewater Raritan High School,"600 Garretson Road, Bridgewater, NJ, 08807",https://www.greatschools.org/new-jersey/bridgewater-township/192-Brdgwtr--Raritn-High-School/,6.0
Bridgewater-Raritan Middle School,"128 Merriwood Road, Bridgewater, NJ, 08807",https://www.greatschools.org/new-jersey/bridgewater-township/193-Brdgwtr--Raritn-Middle-School/,6.0
Hawthorne Elementary School,"201 Fycke Lane, Teaneck, NJ, 07666",https://www.greatschools.org/new-jersey/teaneck/1935-Hawthorne-Elementary-School/,6.0
Eisenhower Elementary School,"791 Eisenhower Avenue, Bridgewater, NJ, 08807",https://www.greatschools.org/new-jersey/bridgewater-township/197-Eisenhower-Elementary-School/,6.0
Hillside Intermediate School,"844 Brown Road, Bridgewater, NJ, 08807",https://www.greatschools.org/new-jersey/bridgewater-township/198-Hillside-Elementary-School/,6.0
Thomas A. Edison Elementary School,"507 West Street, Union City, NJ, 07087",https://www.greatschools.org/new-jersey/union-city/1996-Thomas-A.-Edison-Elementary-School/,6.0
Bernards High School,"25 Olcott Avenue, Bernardsville, NJ, 07924",https://www.greatschools.org/new-jersey/bernardsville/20-Bernards-High-School/,6.0
Kawameeh Middle School,"490 David Terrace, Union, NJ, 07083",https://www.greatschools.org/new-jersey/union/2016-Kawameeh-Middle-School/,6.0
Connecticut Farms Elementary School,"875 Stuyvesant Avenue, Union, NJ, 07083",https://www.greatschools.org/new-jersey/union/2019-Connecticut-Farms-Elementary-School/,6.0
Washington Elementary School,"301 Washington Avenue, Union, NJ, 07083",https://www.greatschools.org/new-jersey/union/2022-Washington-Elementary-School/,6.0
Upper Pittsgrove Elementary School,"235 PINE TAVERN ROAD, Upper Pittsgrove, NJ, 08343",https://www.greatschools.org/new-jersey/upper-pittsgrove/2028-Upper-Pittsgrove-Elementary-School/,6.0
Forest Avenue Elementary School,"118 Forest Avenue, Verona, NJ, 07044",https://www.greatschools.org/new-jersey/verona/2045-Forest-Avenue-Elementary-School/,6.0
Julia A. Traphagen Elementary School,"153 Summit Avenue, Waldwick, NJ, 07463",https://www.greatschools.org/new-jersey/waldwick/2074-Julia-A.-Traphagen-Elementary-School/,6.0
Intermediate School,"2801 ALLAIRE ROAD, Wall Township, NJ, 07719",https://www.greatschools.org/new-jersey/wall-township/2080-Intermediate-School/,6.0
Wanaque Elementary School,"FIRST STREET, Wanaque, NJ, 07465",https://www.greatschools.org/new-jersey/wanaque/2087-Wanaque-Elementary-School/,6.0
Angelo Tomaso School,"46 Washington Valley Road, Warren, NJ, 07059",https://www.greatschools.org/new-jersey/warren/2095-Angelo-Tomaso-School/,6.0
Washington Memorial Elementary School,"300 West Stewart Street, Washington, NJ, 07882",https://www.greatschools.org/new-jersey/washington/2096-Washington-Memorial-Elementary-School/,6.0
Birches Elementary School,"416 WESTMINSTER BLVD, Washington Township, NJ, 08012",https://www.greatschools.org/new-jersey/washington-township/2102-Birches-Elementary-School/,6.0
Thomas Jefferson Elementary School,"95 ALTAIR DR, Washington Township, NJ, 08012",https://www.greatschools.org/new-jersey/washington-township/2106-Thomas-Jefferson-Elementary-School/,6.0
Sharon Elementary School,"234 SHARON ROAD, Robbinsville Township, NJ, 08691",https://www.greatschools.org/new-jersey/robbinsville-township/2111-Sharon-Elementary-School/,6.0
Watchung Hills Regional High School,"108 Stirling Road, Warren, NJ, 07059",https://www.greatschools.org/new-jersey/warren/2120-Watchung-Hills-Reg-High-School/,6.0
Waterford Elementary School,"1106 Old White Horse Pike, Waterford, NJ, 08089",https://www.greatschools.org/new-jersey/waterford/2123-Waterford-Elementary-School/,6.0
Wayne Valley High School,"551 Valley Road, Wayne, NJ, 07470",https://www.greatschools.org/new-jersey/wayne/2124-Wayne-Valley-High-School/,6.0
